-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.833723404255318989e+00,1.853440860215053609e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.873586956521739344e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.833723404255318989e+00,-1.873586956521739344e+00,-0.000000000000000000e+00
1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.873586956521739344e+00,1.894175824175824197e+00,-1.915222222222222381e+00
3.554020618556700928e+00,1.873586956521739344e+00,1.894175824175824197e+00
3.482222222222222108e+00,3.517755102040816428e+00,-0.000000000000000000e+00
1.136505494505494518e+01,7.182083333333332931e+00,7.413763440860214438e+00
1.392888888888888843e+01,1.077312500000000028e+01,8.885051546391753874e+00
1.407102040816326571e+01,1.218777777777777871e+01,7.660888888888889525e+00
1.758877551020408347e+01,1.515340659340659357e+01,5.745666666666666700e+00
1.814421052631579201e+01,1.894175824175824019e+01,7.660888888888889525e+00
2.841263736263736206e+01,2.540189473684210597e+01,2.383840425531914775e+01
2.903073684210526295e+01,2.965505376344085775e+01,2.681311111111110890e+01
3.185097826086956729e+01,3.255877777777777737e+01,3.030681318681318714e+01
3.117329787234042726e+01,3.150849462365591336e+01,3.255877777777777737e+01
3.372456521739130864e+01,3.409516483516483731e+01,3.084515789473683967e+01
3.336193548387097252e+01,3.409516483516483731e+01,3.020917525773195678e+01
3.598934065934066240e+01,3.372456521739130864e+01,3.447399999999999665e+01
3.484074468085106702e+01,3.521537634408602457e+01,3.447399999999999665e+01
3.598934065934066240e+01,3.372456521739130864e+01,3.447399999999999665e+01
3.559815217391304287e+01,3.598934065934066240e+01,3.255877777777777737e+01
3.559815217391304287e+01,3.447399999999999665e+01,3.020917525773195678e+01
3.638922222222221592e+01,3.231937500000000085e+01,3.409516483516483731e+01
3.409516483516483731e+01,3.447399999999999665e+01,3.020917525773195678e+01
3.185097826086956729e+01,3.220098901098901223e+01,3.255877777777777737e+01
2.638316326530611988e+01,2.721631578947368268e+01,2.841263736263736206e+01
2.594817204301075364e+01,2.651846153846154053e+01,2.310113402061855936e+01
2.089333333333333442e+01,2.248304347826087124e+01,2.298266666666666680e+01
2.200468085106382787e+01,2.060945652173912990e+01,2.106744444444444397e+01
2.106744444444444397e+01,1.795520833333333499e+01,1.686228260869565432e+01
2.435663043478261258e+01,2.489788888888888962e+01,2.154625000000000057e+01
2.409473118279570159e+01,2.132412371134020290e+01,2.273010989010989036e+01
1.814421052631579201e+01,1.668096774193548626e+01,1.421608247422680371e+01
1.723699999999999832e+01,1.421608247422680371e+01,1.270094736842105299e+01
9.367934782608696054e+00,5.386562500000000142e+00,3.517755102040816428e+00
1.283606382978723381e+01,1.325923076923077026e+01,1.055326530612244795e+01
6.964444444444444215e+00,5.331030927835050726e+00,3.628842105263157869e+00
1.124152173913043562e+01,1.149133333333333340e+01,9.072105263157896005e+00
7.334893617021275958e+00,3.517755102040816428e+00,3.591041666666666465e+00
5.745666666666666700e+00,3.482222222222222108e+00,1.814421052631578934e+00
1.814421052631578934e+00,1.853440860215053609e+00,1.894175824175824197e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-3.482222222222222108e+00,-3.554020618556700928e+00,-3.628842105263157869e+00
-7.334893617021275958e+00,-5.386562500000000142e+00,-3.517755102040816428e+00
-1.218777777777777871e+01,-1.066206185567010145e+01,-1.088652631578947449e+01
-1.599309278350515484e+01,-1.482752688172042888e+01,-1.270094736842105299e+01
-1.668096774193548626e+01,-1.704758241758241866e+01,-1.451536842105263148e+01
-2.038784946236559392e+01,-1.894175824175824019e+01,-1.632978947368421174e+01
-2.273010989010989036e+01,-1.995863157894736872e+01,-2.038784946236559392e+01
-2.841263736263736206e+01,-2.872833333333333172e+01,-2.540189473684210597e+01
-3.220098901098901223e+01,-2.872833333333333172e+01,-3.064355555555555810e+01
-3.409516483516483731e+01,-3.447399999999999665e+01,-2.959888888888889014e+01
-3.892225806451613579e+01,-3.788351648351648038e+01,-3.830444444444444940e+01
-4.213488888888888795e+01,-3.934532608695652556e+01,-3.977769230769231257e+01
-4.034191489361702310e+01,-4.213488888888888795e+01,-3.934532608695652556e+01
-4.356604395604396274e+01,-4.121891304347825979e+01,-4.213488888888888795e+01
-4.309250000000000114e+01,-4.167186813186813055e+01,-4.021966666666666868e+01
-4.356604395604396274e+01,-3.869530612244898293e+01,-4.213488888888888795e+01
-4.034191489361702310e+01,-4.077569892473118784e+01,-4.167186813186813055e+01
-4.121891304347825979e+01,-3.731721649484536840e+01,-3.977769230769231257e+01
-4.121891304347825979e+01,-3.788351648351648038e+01,-3.830444444444444940e+01
-3.934532608695652556e+01,-3.977769230769231257e+01,-3.638922222222221592e+01
-3.628842105263158402e+01,-3.667446808510638334e+01,-3.559815217391304287e+01
-3.484074468085106702e+01,-3.521537634408602457e+01,-3.559815217391304287e+01
-3.133999999999999986e+01,-3.409516483516483731e+01,-3.064355555555555810e+01
-3.084515789473683967e+01,-3.117329787234042726e+01,-2.965505376344085775e+01
-2.810380434782608461e+01,-2.567212765957446763e+01,-2.651846153846154053e+01
-2.810380434782608461e+01,-2.462428571428571544e+01,-2.298266666666666680e+01
-2.567212765957446763e+01,-2.594817204301075364e+01,-2.298266666666666680e+01
-2.060945652173912990e+01,-1.814421052631579201e+01,-1.650351063829787179e+01
-1.853440860215053831e+01,-1.894175824175824019e+01,-1.270094736842105299e+01
-1.270094736842105299e+01,-1.112064516129032299e+01,3.830444444444444763e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.758877551020408214e+00,1.814421052631578934e+00,-0.000000000000000000e+00
1.915222222222222381e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-1.833723404255318989e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
